link,label (noise)
https://journals.sagepub.com/doi/pdf/10.1177/0956797612440458,0
https://journals.sagepub.com/doi/pdf/10.1177/0956797609354739,1
https://journals.sagepub.com/doi/pdf/10.1177/0956797609359910,0
https://journals.sagepub.com/doi/full/10.1111/j.1467-9280.2008.02141.x,1
https://journals.sagepub.com/doi/full/10.1111/j.1467-9280.2009.02401.x,0
https://journals.sagepub.com/doi/pdf/10.1177/0956797610373374,1
https://journals.sagepub.com/doi/pdf/10.1177/0956797610385951,1
https://journals.sagepub.com/doi/pdf/10.1177/0956797610367753,0
https://journals.sagepub.com/doi/pdf/10.1177/0956797611413935,0
https://journals.sagepub.com/doi/pdf/10.1177/0956797610384148,1
https://journals.sagepub.com/doi/pdf/10.1177/0956797611430334,1
https://journals.sagepub.com/doi/pdf/10.1177/0956797609358570,0
https://journals.sagepub.com/doi/full/10.1111/j.1467-9280.2008.02153.x,1
https://journals.sagepub.com/doi/full/10.1111/j.1467-9280.2009.02395.x,1
https://journals.sagepub.com/doi/pdf/10.1177/0956797611429710,0
https://journals.sagepub.com/doi/pdf/10.1177/0956797611422073,0
https://journals.sagepub.com/doi/pdf/10.1177/0956797610394662,1
https://journals.sagepub.com/doi/full/10.1111/j.1467-9280.2008.02260.x,0
https://journals.sagepub.com/doi/pdf/10.1177/0956797611417005,0
https://journals.sagepub.com/doi/pdf/10.1177/0956797610380702,0
https://journals.sagepub.com/doi/pdf/10.1177/0956797611428079,0
https://journals.sagepub.com/doi/full/10.1111/j.1467-9280.2009.02429.x,0
